Fascia,Cognome e Nome,Cognome e Nome normalized,Uppercase Surname,Cognome,Nome,Genere,Ateneo,Facoltà,GSD 2024,SSD 2024,SSD 2015,SC 2015,Struttura di afferenza,Servizio prestato in altro ateneo,molteplicità,OpenAlex ID,OpenAlex Name,ORCID,H-Index,I10-Index,Works Count,Cited By Count,Institution (OpenAlex)
Ordinario,BASILI Roberto,BASILI Roberto,BASILI,Basili,Roberto,M,"ROMA ""Tor Vergata""",,01/INFO-01,INFO-01/A,INF/01,01/B1,"Ingegneria dell'Impresa ""Mario Lucertini""","ROMA ""La Sapienza"" 25%",,https://openalex.org/A5030193599,Roberto Basili,0000-0002-1213-0828,34.0,66.0,225.0,4661.0,Istituto Nazionale di Geofisica e Vulcanologia
Associato,BASILICO Nicola,BASILICO Nicola,BASILICO,Basilico,Nicola,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5090235510,Nicola Basilico,0000-0002-4512-3480,23.0,58.0,120.0,2152.0,University of Milan
Ordinario,BATTIATO Sebastiano,BATTIATO Sebastiano,BATTIATO,Battiato,Sebastiano,M,CATANIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica,,,https://openalex.org/A5042746008,Sebastiano Battiato,0000-0001-6127-2470,40.0,180.0,557.0,7028.0,University of Catania
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BATTISTONI Pietro,BATTISTONI Pietro,BATTISTONI,Battistoni,Pietro,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5058857584,Pietro Battistoni,0000-0002-7477-2439,8.0,8.0,31.0,199.0,University of Salerno
Ordinario,BATTITI Roberto,BATTITI Roberto,BATTITI,Battiti,Roberto,M,TRENTO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria e Scienza dell'Informazione,,,https://openalex.org/A5061026406,Roberto Battiti,0000-0002-0259-8603,37.0,74.0,189.0,9597.0,University of Trento
Associato,BECCUTI Marco,BECCUTI Marco,BECCUTI,Beccuti,Marco,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5002392135,Marco Beccuti,0000-0001-6125-9460,26.0,67.0,209.0,4072.0,University of Turin
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BECKER Ruben Simon,BECKER Ruben Simon,BECKER,Becker,Ruben Simon,M,"""Ca' Foscari"" VENEZIA",,01/INFO-01,INFO-01/A,INF/01,01/B1,"SCIENZE AMBIENTALI, INFORMATICA E STATISTICA",,,,,,,,,,
Ordinario,BELLA Giampaolo,BELLA Giampaolo,BELLA,Bella,Giampaolo,M,CATANIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Scienze Politiche e Sociali,,,https://openalex.org/A5051511023,Giampaolo Bella,0000-0002-7615-8643,22.0,48.0,271.0,1841.0,University of Catania
Associato,BELLANDI Valerio,BELLANDI Valerio,BELLANDI,Bellandi,Valerio,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5052021169,Valerio Bellandi,0000-0003-4473-6258,17.0,30.0,121.0,1122.0,University of Milan
Ricercatore a t.d. - t.pieno (L. 79/2022),BELLAVIA Fabio,BELLAVIA Fabio,BELLAVIA,Bellavia,Fabio,M,PALERMO,,01/INFO-01,INFO-01/A,INF/01,01/B1,MATEMATICA E INFORMATICA,,,https://openalex.org/A5011886038,Fabio Bellavia,0000-0002-1688-8476,16.0,20.0,56.0,697.0,University of Palermo
Associato confermato,BELLETTINI Carlo Nicola Maria,BELLETTINI Carlo Nicola Maria,BELLETTINI,Bellettini,Carlo Nicola Maria,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,,,,,,,,
Ricercatore a t.d. - t.pieno (L. 79/2022),BENA Nicola,BENA Nicola,BENA,Bena,Nicola,M,MILANO,,01/INFO-01,INFO-01/A,,,INFORMATICA 'GIOVANNI DEGLI ANTONI',,,https://openalex.org/A5046305434,Nicola Bena,0000-0003-4909-9892,7.0,4.0,34.0,116.0,University of Milan
Associato confermato,BENERECETTI Massimo,BENERECETTI Massimo,BENERECETTI,Benerecetti,Massimo,M,Napoli Federico II,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria Elettrica e delle Tecnologie dell'Informazione,,,https://openalex.org/A5048258273,Massimo Benerecetti,0000-0003-4664-6061,15.0,29.0,91.0,947.0,University of Naples Federico II
Ordinario,BERARDI Stefano,BERARDI Stefano,BERARDI,Berardi,Stefano,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5017026543,Stefano Berardi,,13.0,25.0,110.0,904.0,University of Turin
Ordinario,BERGADANO Francesco,BERGADANO Francesco,BERGADANO,Bergadano,Francesco,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5086645267,Francesco Bergadano,0000-0003-2567-336X,24.0,45.0,126.0,2467.0,University of Turin
Associato,BERGENTI Federico,BERGENTI Federico,BERGENTI,Bergenti,Federico,M,PARMA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria dei Sistemi e delle Tecnologie Industriali,,,https://openalex.org/A5012267862,Federico Bergenti,0000-0002-4756-4765,25.0,52.0,200.0,2446.0,University of Parma
Associato,BERNARDI Raffaella,BERNARDI Raffaella,BERNARDI,Bernardi,Raffaella,F,Libera Università di BOLZANO,Ingegneria,01/INFO-01,INFO-01/A,INF/01,01/B1,FACOLTA' DI INGEGNERIA,,,https://openalex.org/A5020020314,Raffaella Bernardi,0000-0002-3423-1208,22.0,42.0,148.0,3604.0,University of Trento
Ricercatore,BERNARDINELLO Luca,BERNARDINELLO Luca,BERNARDINELLO,Bernardinello,Luca,M,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5071166273,Luca Bernardinello,0000-0002-0639-7593,13.0,15.0,85.0,866.0,University of Milano-Bicocca
Ricercatore a t.d. - t.pieno (L. 79/2022),BERNARDINI Giulia,BERNARDINI Giulia,BERNARDINI,Bernardini,Giulia,F,MILANO,,01/INFO-01,INFO-01/A,,,INFORMATICA 'GIOVANNI DEGLI ANTONI',,,https://openalex.org/A5091423910,Giulia Bernardini,0000-0003-0016-0728,32.0,78.0,123.0,3015.0,University of Siena
Ordinario,BERNARDO Marco,BERNARDO Marco,BERNARDO,Bernardo,Marco,M,Urbino Carlo Bo,,01/INFO-01,INFO-01/A,INF/01,01/B1,Scienze Pure e Applicate (DiSPeA),,,https://openalex.org/A5090241572,Marco Bernardo,0000-0003-0267-6170,26.0,62.0,195.0,2520.0,University of Urbino
Associato,BERNASCONI Anna,BERNASCONI Anna,BERNASCONI,Bernasconi,Anna,F,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5078800193,Anna Bernasconi,0000-0001-8016-5750,16.0,30.0,128.0,1678.0,Fondazione IRCCS Istituto Nazionale dei Tumori
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BERNASCONI Eleonora,BERNASCONI Eleonora,BERNASCONI,Bernasconi,Eleonora,F,BARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5041731635,Eleonora Bernasconi,0000-0003-3142-3084,4.0,0.0,27.0,53.0,University of Bari Aldo Moro
Ricercatore,BERNINI Antonio,BERNINI Antonio,BERNINI,Bernini,Antonio,M,FIRENZE,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica “Ulisse Dini”(DIMAI),,,https://openalex.org/A5102981770,Antonio Bernini,0000-0002-5363-7756,11.0,13.0,57.0,299.0,University of Florence
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),BERTAGNON Alessandro,BERTAGNON Alessandro,BERTAGNON,Bertagnon,Alessandro,M,FERRARA,,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE DELL’AMBIENTE E DELLA PREVENZIONE,,,https://openalex.org/A5041710428,Alessandro Bertagnon,0000-0003-2390-0629,3.0,0.0,11.0,24.0,University of Ferrara
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BERTINI Flavio,BERTINI Flavio,BERTINI,Bertini,Flavio,M,PARMA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"SCIENZE MATEMATICHE, FISICHE E INFORMATICHE",,,https://openalex.org/A5020277007,Flavio Bertini,0000-0001-6925-5712,11.0,14.0,59.0,569.0,University of Parma
Ordinario,BERTOGNA Marko,BERTOGNA Marko,BERTOGNA,Bertogna,Marko,M,MODENA e REGGIO EMILIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze fisiche, informatiche e matematiche",,,https://openalex.org/A5106522626,Marko Bertogna,0000-0003-2115-4853,36.0,74.0,173.0,3741.0,University of Modena and Reggio Emilia
Associato,BESOZZI Daniela,BESOZZI Daniela,BESOZZI,Besozzi,Daniela,F,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5072712347,Daniela Besozzi,0000-0001-5532-3059,25.0,53.0,171.0,2582.0,University of Milano-Bicocca
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BETTI Alessandro,BETTI Alessandro,BETTI,Betti,Alessandro,M,Scuola IMT Alti Studi LUCCA,Altre Strutture,01/INFO-01,INFO-01/A,INF/01,01/B1,Non disponibile,,,https://openalex.org/A5103218835,Alessandro Betti,0000-0003-2946-7985,7.0,7.0,16.0,497.0,Ospedale di Livorno
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),BETTI SORBELLI Francesco,BETTI SORBELLI Francesco,BETTI SORBELLI,Betti Sorbelli,Francesco,M,PERUGIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,MATEMATICA E INFORMATICA,,,https://openalex.org/A5080004660,Francesco Betti Sorbelli,0000-0003-0450-2721,15.0,27.0,72.0,684.0,University of Perugia
Ordinario,BETTINI Claudio,BETTINI Claudio,BETTINI,Bettini,Claudio,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5010533347,Cláudio Bettini,0000-0002-1727-7650,40.0,98.0,270.0,6898.0,University of Milan
Associato,BETTINI Lorenzo,BETTINI Lorenzo,BETTINI,Bettini,Lorenzo,M,FIRENZE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Statistica, Informatica e Applicazioni 'G.Parenti' (DISIA)",,,https://openalex.org/A5083629281,Lorenzo Bettini,0000-0002-4481-8096,20.0,45.0,132.0,2323.0,University of Florence
Associato,BEYAN Cigdem,BEYAN Cigdem,BEYAN,Beyan,Cigdem,F,VERONA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5057859690,Cigdem Beyan,0000-0002-9583-0087,20.0,35.0,84.0,1299.0,University of Verona
Associato,BIANCHESSI Nicola,BIANCHESSI Nicola,BIANCHESSI,Bianchessi,Nicola,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5008345973,Nicola Bianchessi,0000-0002-5722-5476,19.0,29.0,47.0,1501.0,University of Milan
Associato,BIANCHI Luigi,BIANCHI Luigi,BIANCHI,Bianchi,Luigi,M,"ROMA ""Tor Vergata""",,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria Civile e Ingegneria Informatica,,,https://openalex.org/A5055955632,Luigi Bianchi,0000-0001-8724-9092,34.0,65.0,141.0,5481.0,University of Rome Tor Vergata
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BIANCHI Matteo,BIANCHI Matteo,BIANCHI,Bianchi,Matteo,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA 'GIOVANNI DEGLI ANTONI',,,https://openalex.org/A5004273214,Matteo Bianchi,0000-0003-4747-1697,43.0,119.0,360.0,5438.0,Piaggio (Italy)
Associato,BIANCO Simone,BIANCO Simone,BIANCO,Bianco,Simone,M,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5013570285,Simone Bianco,0000-0002-7070-1545,34.0,78.0,216.0,4603.0,University of Milano-Bicocca
Ricercatore a t.d. - t.pieno (L. 79/2022),BIGGIO Luca,BIGGIO Luca,BIGGIO,Biggio,Luca,M,Bocconi MILANO,Economia,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE DELLA COMPUTAZIONE - DEPARTMENT OF COMPUTING SCIENCES (DCS),,,https://openalex.org/A5025748201,Luca Biggio,0000-0003-4903-727X,7.0,7.0,31.0,328.0,Swiss Center for Electronics and Microtechnology (Switzerland)
Associato,BILO' Davide,BILÒ Davide,BILÒ,Bilò,Davide,M,L'AQUILA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,,,https://openalex.org/A5042522865,Davide Bilò,0000-0003-3169-4300,15.0,26.0,157.0,759.0,University of Sassari
Associato,BILO' Vittorio,BILÒ Vittorio,BILÒ,Bilò,Vittorio,M,SALENTO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Fisica Ennio De Giorgi,,,https://openalex.org/A5027632307,Vittorio Bilò,0000-0001-7848-4904,21.0,47.0,155.0,1382.0,University of Salento
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BILOTTA Stefano,BILOTTA Stefano,BILOTTA,Bilotta,Stefano,M,FIRENZE,,01/INFO-01,INFO-01/A,INF/01,01/B1,MATEMATICA E INFORMATICA “ULISSE DINI”(DIMAI),,,https://openalex.org/A5032543236,Stefano Bilotta,0000-0002-6947-762X,12.0,16.0,78.0,389.0,University of Florence
Associato,BINI Enrico,BINI Enrico,BINI,Bini,Enrico,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5067618738,Enrico Bini,0000-0001-9205-584X,29.0,69.0,135.0,4063.0,University of Turin
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),BIOGLIO Livio,BIOGLIO Livio,BIOGLIO,Bioglio,Livio,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,STUDI UMANISTICI,,,https://openalex.org/A5060722496,Livio Bioglio,0000-0002-4112-067X,10.0,12.0,42.0,506.0,University of Turin
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),BIOGLIO Valerio,BIOGLIO Valerio,BIOGLIO,Bioglio,Valerio,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5069103194,Valerio Bioglio,0000-0001-8418-5986,20.0,30.0,101.0,1578.0,University of Turin
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),BIRKE Robert Rene' Maria,BIRKE Robert Renè Maria,BIRKE,Birke,Robert Renè Maria,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5000838509,Robert Birke,0000-0003-1144-3707,23.0,52.0,189.0,2098.0,University of Turin
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),BISOGNI Carmen,BISOGNI Carmen,BISOGNI,Bisogni,Carmen,F,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5018403922,Carmen Bisogni,0000-0003-1358-006X,17.0,24.0,60.0,809.0,University of Salerno
Ordinario,BISTARELLI Stefano,BISTARELLI Stefano,BISTARELLI,Bistarelli,Stefano,M,PERUGIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,MATEMATICA E INFORMATICA,,,https://openalex.org/A5015618878,Stefano Bistarelli,0000-0001-7411-9678,26.0,83.0,317.0,3851.0,University of Perugia
Ordinario,BLUNDO Carlo,BLUNDO Carlo,BLUNDO,Blundo,Carlo,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Scienze Aziendali - Management & Innovation Systems,,,https://openalex.org/A5022225365,Carlo Blundo,0000-0002-8225-3401,40.0,88.0,210.0,7067.0,Carlo Forlanini Hospital
Associato,BOCCA GARETTO Michele Paolo,BOCCA GARETTO Michele Paolo,BOCCA GARETTO,Bocca Garetto,Michele Paolo,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,,,,,,,,
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BOCCI Alessandro,BOCCI Alessandro,BOCCI,Bocci,Alessandro,M,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5085572946,Alessandro Bocci,,3.0,3.0,443.0,54.0,Sapienza University of Rome
Associato confermato,BODEI Chiara,BODEI Chiara,BODEI,Bodei,Chiara,F,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5074423047,Chiara Bodei,0000-0002-0586-9333,15.0,31.0,116.0,1165.0,University of Pisa
Ordinario,BOELLA Guido,BOELLA Guido,BOELLA,Boella,Guido,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5034537294,Guido Boella,0000-0001-8804-3379,35.0,146.0,433.0,5311.0,University of Turin
Ricercatore a t.d. - t.pieno (L. 79/2022),BOFFA Stefania,BOFFA Stefania,BOFFA,Boffa,Stefania,F,IULM - MILANO,Comunicazione,01/INFO-01,INFO-01/A,,,"BUSINESS, LAW, ECONOMICS AND CONSUMER BEHAVIOUR -BUSINESS, DIRITTO, ECONOMIA E CONSUMI",,,https://openalex.org/A5059265557,Stefania Boffa,0000-0002-4171-3459,7.0,4.0,41.0,141.0,University of Milano-Bicocca
Ordinario,BOLDI Paolo,BOLDI Paolo,BOLDI,Boldi,Paolo,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5038842358,Paolo Boldi,0000-0002-8297-6255,37.0,75.0,219.0,7524.0,University of Milan
Ordinario,BONACINA Maria Paola,BONACINA Maria Paola,BONACINA,Bonacina,Maria Paola,F,VERONA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5082604888,Maria Paola Bonacina,0000-0001-9104-2692,19.0,40.0,117.0,1357.0,University of Verona
Ordinario,BONATTI Piero Andrea,BONATTI Piero Andrea,BONATTI,Bonatti,Piero Andrea,M,Napoli Federico II,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria Elettrica e delle Tecnologie dell'Informazione,,,https://openalex.org/A5046243825,Piero A. Bonatti,0000-0003-1436-5660,35.0,89.0,193.0,5281.0,University of Naples Federico II
Associato confermato,BONCHI Filippo,BONCHI Filippo,BONCHI,Bonchi,Filippo,M,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5004609161,Filippo Bonchi,0000-0002-3433-723X,26.0,63.0,179.0,2119.0,University of Pisa
Ordinario,BONDAVALLI Andrea,BONDAVALLI Andrea,BONDAVALLI,Bondavalli,Andrea,M,FIRENZE,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica “Ulisse Dini”(DIMAI),,,https://openalex.org/A5016669256,Andrea Bondavalli,0000-0001-7366-6530,31.0,119.0,384.0,3861.0,University of Florence
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BONDIELLI Alessandro,BONDIELLI Alessandro,BONDIELLI,Bondielli,Alessandro,M,PISA,,01/INFO-01,INFO-01/A,,,INFORMATICA,,,https://openalex.org/A5086408407,Alessandro Bondielli,0000-0003-3426-6643,6.0,4.0,30.0,638.0,University of Pisa
Associato,BONIFACI Vincenzo,BONIFACI Vincenzo,BONIFACI,Bonifaci,Vincenzo,M,ROMA TRE,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Fisica,,,https://openalex.org/A5039816271,Vincenzo Bonifaci,0000-0001-9038-6901,26.0,50.0,100.0,2638.0,Roma Tre University
Ordinario,BONIZZONI Paola,BONIZZONI Paola,BONIZZONI,Bonizzoni,Paola,F,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5038691764,Paola Bonizzoni,0000-0001-7289-4988,26.0,68.0,226.0,2103.0,University of Milano-Bicocca
Associato,BONNICI Vincenzo,BONNICI Vincenzo,BONNICI,Bonnici,Vincenzo,M,PARMA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Matematiche, Fisiche e Informatiche",,,https://openalex.org/A5058658234,Vincenzo Bonnici,0000-0002-1637-7545,14.0,16.0,82.0,764.0,University of Parma
Associato confermato,BONO Viviana,BONO Viviana,BONO,Bono,Viviana,F,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5075230989,Viviana Bono,0000-0002-2533-0511,18.0,29.0,87.0,1306.0,University of Turin
Ordinario,BONONI Luciano,BONONI Luciano,BONONI,Bononi,Luciano,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica - Scienza e Ingegneria,,,https://openalex.org/A5066722972,Luciano Bononi,0000-0002-3460-6452,34.0,99.0,187.0,3978.0,University of Bologna
Associato,BORATTO Ludovico,BORATTO Ludovico,BORATTO,Boratto,Ludovico,M,CAGLIARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica,,,https://openalex.org/A5008065624,Ludovico Boratto,0000-0002-6053-3015,27.0,56.0,223.0,2100.0,University of Cagliari
Ordinario,BOREALE Michele,BOREALE Michele,BOREALE,Boreale,Michele,M,FIRENZE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Statistica, Informatica e Applicazioni 'G.Parenti' (DISIA)",,,https://openalex.org/A5078624552,Michele Boreale,0000-0002-1972-7491,23.0,48.0,120.0,1965.0,University of Florence
Ordinario,BORGHESE Nunzio Alberto,BORGHESE Nunzio Alberto,BORGHESE,Borghese,Nunzio Alberto,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5001947622,N. Alberto Borghese,0000-0002-0925-3448,35.0,90.0,242.0,4411.0,University of Milan
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),BORROTO SANTANA Manuel Alejandro,BORROTO SANTANA Manuel Alejandro,BORROTO SANTANA,Borroto Santana,Manuel Alejandro,M,della CALABRIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,MATEMATICA E INFORMATICA - DEMACS,,,,,,,,,,
Ordinario,BORTOLUSSI Luca,BORTOLUSSI Luca,BORTOLUSSI,Bortolussi,Luca,M,TRIESTE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Matematica, Informatica e Geoscienze",,,https://openalex.org/A5060744592,Luca Bortolussi,0000-0001-8874-4001,26.0,72.0,303.0,2586.0,University of Trieste
Associato,BOSCO Cristina,BOSCO Cristina,BOSCO,Bosco,Cristina,F,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5029663653,Cristina Bosco,0000-0002-8857-4484,29.0,77.0,184.0,4257.0,University of Turin
Ricercatore,BOSIN Andrea,BOSIN Andrea,BOSIN,Bosin,Andrea,M,CAGLIARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,Fisica,,,https://openalex.org/A5027929641,Andrea Bosin,0000-0001-6300-5712,14.0,27.0,127.0,852.0,University of Cagliari
Associato confermato,BOTTA Marco,BOTTA Marco,BOTTA,Botta,Marco,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5011448484,Marco Botta,0000-0003-2747-8517,20.0,34.0,159.0,1200.0,University of Turin
Straordinario tempo determinato,BOTTERI Riccardo,BOTTERI Riccardo,BOTTERI,Botteri,Riccardo,M,"Univ. Telematica ""E-CAMPUS""",Giurisprudenza,01/INFO-01,INFO-01/A,INF/01,01/B1,Non disponibile,,,,,,,,,,
Ordinario,BOTTONI Paolo Gaspare,BOTTONI Paolo Gaspare,BOTTONI,Bottoni,Paolo Gaspare,M,"ROMA ""La Sapienza""",,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,,,,,,,,
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BOTTONI Simone,BOTTONI Simone,BOTTONI,Bottoni,Simone,M,INSUBRIA,,01/INFO-01,INFO-01/A,INF/01,,SCIENZE TEORICHE E APPLICATE,,,https://openalex.org/A5062872185,S. Bottoni,0000-0003-2249-4825,23.0,50.0,168.0,1698.0,University of Milan
Associato,BOTTRIGHI Alessio,BOTTRIGHI Alessio,BOTTRIGHI,Bottrighi,Alessio,M,PIEMONTE ORIENTALE,,01/INFO-01,INFO-01/A,INF/01,01/B1,Scienze e Innovazione Tecnologica (DISIT),,,https://openalex.org/A5012918421,Alessio Bottrighi,0000-0001-9291-128X,15.0,26.0,94.0,826.0,Università degli Studi del Piemonte Orientale “Amedeo Avogadro”
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BOZZELLI Laura,BOZZELLI Laura,BOZZELLI,Bozzelli,Laura,F,Napoli Federico II,,01/INFO-01,INFO-01/A,INF/01,01/B1,INGEGNERIA ELETTRICA E DELLE TECNOLOGIE DELL'INFORMAZIONE,,,https://openalex.org/A5086034910,Laura Bozzelli,,16.0,31.0,117.0,856.0,University of Naples Federico II
Associato confermato,BRACCIALI Andrea,BRACCIALI Andrea,BRACCIALI,Bracciali,Andrea,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5060855898,Andrea Bracciali,0000-0003-1451-9260,16.0,28.0,96.0,1323.0,University of Turin
Ricercatore,BRAGHIN Chiara,BRAGHIN Chiara,BRAGHIN,Braghin,Chiara,F,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5071425851,Chiara Braghin,0000-0002-9756-4675,12.0,16.0,51.0,411.0,University of Milan
Ordinario,BRAVETTI Mario,BRAVETTI Mario,BRAVETTI,Bravetti,Mario,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica - Scienza e Ingegneria,,,https://openalex.org/A5066677397,Mario Bravetti,0000-0001-5193-2914,27.0,49.0,158.0,2055.0,University of Bologna
Associato,BRESOLIN Davide,BRESOLIN Davide,BRESOLIN,Bresolin,Davide,M,PADOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",,,https://openalex.org/A5087985917,Davide Bresolin,0000-0003-2253-9878,20.0,45.0,108.0,1347.0,University of Padua
Associato,BRESSAN Marco,BRESSAN Marco,BRESSAN,Bressan,Marco,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5041614328,Marco Bressan,0000-0001-5211-2264,19.0,30.0,120.0,1352.0,University of Milan
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BREVE Bernardo,BREVE Bernardo,BREVE,Breve,Bernardo,M,Napoli Federico II,,01/INFO-01,INFO-01/A,INF/01,01/B1,INGEGNERIA ELETTRICA E DELLE TECNOLOGIE DELL'INFORMAZIONE,,,https://openalex.org/A5053217941,Bernardo Breve,0000-0002-3898-7512,7.0,5.0,28.0,172.0,University of Salerno
